"mean","variance","variance.expected","variance.standardized","gene"
0.10429925964411,0.146953454729253,0.170966887833157,0.859543368846137,"PIDD1"
0.116508637485388,0.16530160459543,0.192318224081315,0.859521272022235,"DDX11"
0.0176646317703598,0.0235902325382218,0.0274458363420525,0.859519536742147,"LRRC20"
0.114690219509027,0.162604382459538,0.189200733831505,0.859427863553355,"LLGL1"
0.105468242628913,0.148656766301029,0.172987252623688,0.859350987118187,"TOP1MT"
0.372905572152228,0.759988062139636,0.884451698803976,0.859275936907985,"POLDIP3"
0.0540329912975711,0.0742429560431558,0.086404001297017,0.859253679559841,"PPARGC1B"
0.112612027536044,0.159439513136691,0.185568195769448,0.859196331976969,"EARS2"
0.0279257046369658,0.0375416957005785,0.043695671757118,0.859162800133926,"TMEM216"
0.172619820755942,0.265210218006674,0.308728214448354,0.85904107753985,"ALG2"
0.169242758799844,0.258570626823049,0.300999159696676,0.859041025508563,"ISY1"
0.238992076893103,0.404034109965788,0.470335466899361,0.85903389899414,"MFNG"
0.0113001688530978,0.0148112347765368,0.0172421301880206,0.859014206192883,"KCNA2"
0.14768151708014,0.216820747607157,0.252423323502369,0.858956868956363,"PLAA"
0.114820106507339,0.162704472050858,0.189424736849119,0.858939939721047,"POFUT1"
0.114820106507339,0.162704472050857,0.189424736849119,0.858939939721046,"PRAG1"
0.00740355890375373,0.00942816278806001,0.0109769246778027,0.858907486823285,"TTLL9"
0.0588388102350955,0.0808451570490384,0.094136428478222,0.858808416209899,"POLR1C"
0.0331211845694246,0.0447589111372821,0.0521239169603189,0.858701988404982,"MTBP"
0.38199766203403,0.787937759932179,0.917594606412993,0.858699205973269,"MSTO1"
0.0923496557994545,0.12903863272624,0.150291170496946,0.85859090923016,"SNX12"
0.23080919599948,0.385665375254472,0.449208608075976,0.858544044617332,"IFFO1"
0.0541628782958826,0.0743588048519898,0.0866110333613768,0.858537324473822,"DENND6B"
0.107156773606962,0.151025677029653,0.175915252183732,0.858513830693403,"AARS"
0.12378230939083,0.176024351669335,0.205047972325119,0.858454485910431,"DENND1B"
0.0400051954799325,0.0545178487648971,0.0635098130944277,0.85841614246037,"TAF5"
0.0892323678399792,0.12440859486801,0.144946728057583,0.858305644668198,"RILPL1"
0.156383945967009,0.233270164855249,0.271793358432628,0.85826293254724,"FLCN"
0.0132484738277698,0.0174913816146489,0.0203805584920748,0.858238581707689,"METTL27"
0.0801402779581764,0.11087989718106,0.129197353724422,0.858221116645833,"GET1"
0.0145473438108845,0.0192739279674176,0.0224585940853115,0.858198331302636,"MTMR8"
0.0151967788024419,0.0201639356820101,0.0234958904074465,0.858189893310863,"RNF227"
0.00675412391219639,0.00852803137913299,0.00993743570201775,0.858172232239089,"PURG"
0.00675412391219639,0.00852803137913299,0.00993743570201775,0.858172232239089,"HSPB2"
0.00675412391219639,0.00852803137913299,0.00993743570201775,0.858172232239089,"CRISPLD1"
0.449798675152617,1.02251847076468,1.19153504970727,0.858152239009583,"PTTG1IP"
0.125990388362125,0.179499782188719,0.209174457270817,0.858134327349158,"TFIP11"
0.086115079880504,0.119759119516657,0.139564160264134,0.858093648756283,"PWWP2B"
0.0237693206909988,0.0317810099134253,0.0370385057765173,0.858053240732365,"GNB3"
0.142615924145993,0.206989830512819,0.241234529379172,0.858043958489355,"ZYG11B"
0.00298740096116379,0.00349847879681648,0.00407732664931481,0.858032504558935,"OBP2B"
0.00298740096116379,0.00349847879681648,0.00407732664931481,0.858032504558935,"C10orf95"
0.00298740096116379,0.00349847879681648,0.00407732664931481,0.858032504558935,"PPL"
